uniform CR, uniform SR, ucb CR, ucb SR, epsilon CR, epsilon SR
9042.4,0.0,196.16,0.0,5050.56,0.0,
9042.4,0.0,196.16,0.0,5050.72,0.0,
9043.2,0.0,196.16,0.0,5050.88,0.0,
9044.0,0.0,196.16,0.0,5051.36,0.0,
9044.8,0.0,196.16,0.0,5052.0,0.0,
9045.6,0.0,196.16,0.0,5052.16,0.0,
9046.4,0.0,196.16,0.0,5052.32,0.0,
9047.2,0.0,196.16,0.0,5052.8,0.0,
9048.0,0.0,196.16,0.0,5053.6,0.0,
9048.8,0.0,196.16,0.0,5053.92,0.0,
9049.6,0.0,196.16,0.0,5054.4,0.0,
9049.6,0.0,196.16,0.0,5054.56,0.0,
9050.4,0.0,196.16,0.0,5055.2,0.0,
9051.2,0.0,196.16,0.0,5055.84,0.0,
9052.0,0.0,196.16,0.0,5056.16,0.0,
9052.8,0.0,196.16,0.0,5056.64,0.0,
9053.6,0.0,196.16,0.0,5057.12,0.0,
9054.4,0.0,196.16,0.0,5057.28,0.0,
9055.2,0.0,196.16,0.0,5057.6,0.0,
9056.0,0.0,196.16,0.0,5058.08,0.0,
9056.8,0.0,196.16,0.0,5058.4,0.0,
9056.8,0.0,196.32,0.0,5058.72,0.0,
9057.6,0.0,196.48,0.0,5059.04,0.0,
9058.4,0.0,196.64,0.0,5059.84,0.0,
9059.2,0.0,196.8,0.0,5060.32,0.0,
9060.0,0.0,196.8,0.0,5060.96,0.0,
9060.8,0.0,196.8,0.0,5061.6,0.0,
9061.6,0.0,196.8,0.0,5061.76,0.0,
9062.4,0.0,196.8,0.0,5062.08,0.0,
9063.2,0.0,196.8,0.0,5062.24,0.0,
9064.0,0.0,196.8,0.0,5062.4,0.0,
9064.0,0.0,196.8,0.0,5062.56,0.0,
9064.8,0.0,196.8,0.0,5063.04,0.0,
9065.6,0.0,196.8,0.0,5063.52,0.0,
9066.4,0.0,196.8,0.0,5063.84,0.0,
9067.2,0.0,196.8,0.0,5064.16,0.0,
9068.0,0.0,196.8,0.0,5064.48,0.0,
9068.8,0.0,196.8,0.0,5064.64,0.0,
9069.6,0.0,196.8,0.0,5064.64,0.0,
9070.4,0.0,196.8,0.0,5065.28,0.0,
9071.2,0.0,196.8,0.0,5065.76,0.0,
9071.2,0.0,196.8,0.0,5066.4,0.0,
9072.0,0.0,196.8,0.0,5066.88,0.0,
9072.8,0.0,196.8,0.0,5067.2,0.0,
9073.6,0.0,196.8,0.0,5067.52,0.0,
9074.4,0.0,196.8,0.0,5067.84,0.0,
9075.2,0.0,196.8,0.0,5068.16,0.0,
9076.0,0.0,196.8,0.0,5068.64,0.0,
9076.8,0.0,196.8,0.0,5068.96,0.0,
9077.6,0.0,196.8,0.0,5069.28,0.0,
9078.4,0.0,196.8,0.0,5069.76,0.0,
9078.4,0.0,196.8,0.0,5070.4,0.0,
9079.2,0.0,196.8,0.0,5070.56,0.0,
9080.0,0.0,196.8,0.0,5071.04,0.0,
9080.8,0.0,196.8,0.0,5071.36,0.0,
9081.6,0.0,196.8,0.0,5071.52,0.0,
9082.4,0.0,196.8,0.0,5071.84,0.0,
9083.2,0.0,196.8,0.0,5072.16,0.0,
9084.0,0.0,196.8,0.0,5072.48,0.0,
9084.8,0.0,196.8,0.0,5072.96,0.0,
9085.6,0.0,196.8,0.0,5073.44,0.0,
9085.6,0.0,196.8,0.0,5073.76,0.0,
9086.4,0.0,196.8,0.0,5074.24,0.0,
9087.2,0.0,196.8,0.0,5074.4,0.0,
9088.0,0.0,196.8,0.0,5074.72,0.0,
9088.8,0.0,196.8,0.0,5075.36,0.0,
9089.6,0.0,196.8,0.0,5075.68,0.0,
9090.4,0.0,196.8,0.0,5075.84,0.0,
9091.2,0.0,196.8,0.0,5076.32,0.0,
9092.0,0.0,196.8,0.0,5076.96,0.0,
9092.8,0.0,196.8,0.0,5077.44,0.0,
9092.8,0.0,196.8,0.0,5077.92,0.0,
9093.6,0.0,196.8,0.0,5078.4,0.0,
9094.4,0.0,196.8,0.0,5078.88,0.0,
9095.2,0.0,196.8,0.0,5078.88,0.0,
9096.0,0.0,196.8,0.0,5079.36,0.0,
9096.8,0.0,196.8,0.0,5079.52,0.0,
9097.6,0.0,196.8,0.0,5079.84,0.0,
9098.4,0.0,196.8,0.0,5080.16,0.0,
9099.2,0.0,196.8,0.0,5080.48,0.0,
9100.0,0.0,196.8,0.0,5081.12,0.0,
9100.0,0.0,196.8,0.0,5081.12,0.0,
9100.8,0.0,196.8,0.0,5081.44,0.0,
9101.6,0.0,196.8,0.0,5081.92,0.0,
9102.4,0.0,196.8,0.0,5082.24,0.0,
9103.2,0.0,196.8,0.0,5082.56,0.0,
9104.0,0.0,196.8,0.0,5083.36,0.0,
9104.8,0.0,196.8,0.0,5084.0,0.0,
9105.6,0.0,196.8,0.0,5084.8,0.0,
9106.4,0.0,196.8,0.0,5085.28,0.0,
9107.2,0.0,196.8,0.0,5085.6,0.0,
9107.2,0.0,196.8,0.0,5085.76,0.0,
9108.0,0.0,196.8,0.0,5085.92,0.0,
9108.8,0.0,196.8,0.0,5086.08,0.0,
9109.6,0.0,196.8,0.0,5086.4,0.0,
9110.4,0.0,196.8,0.0,5086.56,0.0,
9111.2,0.0,196.8,0.0,5086.72,0.0,
9112.0,0.0,196.8,0.0,5087.04,0.0,
9112.8,0.0,196.8,0.0,5087.68,0.0,
9113.6,0.0,196.8,0.0,5088.0,0.0,
9114.4,0.0,196.8,0.0,5088.64,0.0,
9114.4,0.0,196.8,0.0,5088.96,0.0,
9115.2,0.0,196.8,0.0,5089.28,0.0,
9116.0,0.0,196.8,0.0,5089.6,0.0,
9116.8,0.0,196.8,0.0,5090.24,0.0,
9117.6,0.0,196.8,0.0,5090.88,0.0,
9118.4,0.0,196.8,0.0,5091.2,0.0,
9119.2,0.0,196.8,0.0,5091.84,0.0,
9120.0,0.0,196.8,0.0,5092.32,0.0,
9120.8,0.0,196.8,0.0,5092.8,0.0,
9121.6,0.0,196.8,0.0,5093.44,0.0,
9121.6,0.0,196.8,0.0,5093.76,0.0,
9122.4,0.0,196.8,0.0,5094.08,0.0,
9123.2,0.0,196.8,0.0,5094.56,0.0,
9124.0,0.0,196.8,0.0,5095.04,0.0,
9124.8,0.0,196.8,0.0,5095.68,0.0,
9125.6,0.0,196.8,0.0,5096.0,0.0,
9126.4,0.0,196.8,0.0,5096.32,0.0,
9127.2,0.0,196.8,0.0,5096.64,0.0,
9128.0,0.0,196.8,0.0,5097.12,0.0,
9128.8,0.0,196.8,0.0,5097.44,0.0,
9128.8,0.0,196.8,0.0,5097.92,0.0,
9129.6,0.0,196.8,0.0,5098.08,0.0,
9130.4,0.0,196.8,0.0,5098.56,0.0,
9131.2,0.0,196.8,0.0,5099.36,0.0,
9132.0,0.0,196.8,0.0,5100.0,0.0,
9132.8,0.0,196.8,0.0,5100.16,0.0,
9133.6,0.0,196.8,0.0,5100.8,0.0,
9134.4,0.0,196.8,0.0,5101.12,0.0,
9135.2,0.0,196.8,0.0,5101.44,0.0,
9136.0,0.0,196.8,0.0,5102.24,0.0,
9136.0,0.0,196.8,0.0,5102.4,0.0,
9136.8,0.0,196.8,0.0,5103.04,0.0,
9137.6,0.0,196.8,0.0,5103.36,0.0,
9138.4,0.0,196.8,0.0,5103.68,0.0,
9139.2,0.0,196.8,0.0,5103.84,0.0,
9140.0,0.0,196.8,0.0,5104.32,0.0,
9140.8,0.0,196.8,0.0,5104.64,0.0,
9141.6,0.0,196.8,0.0,5105.12,0.0,
9142.4,0.0,196.8,0.0,5105.76,0.0,
9143.2,0.0,196.8,0.0,5106.24,0.0,
9143.2,0.0,196.8,0.0,5106.4,0.0,
9144.0,0.0,196.8,0.0,5107.04,0.0,
9144.8,0.0,196.8,0.0,5107.52,0.0,
9145.6,0.0,196.8,0.0,5107.84,0.0,
9146.4,0.0,196.8,0.0,5108.32,0.0,
9147.2,0.0,196.8,0.0,5108.96,0.0,
9148.0,0.0,196.8,0.0,5109.44,0.0,
9148.8,0.0,196.8,0.0,5109.92,0.0,
9149.6,0.0,196.8,0.0,5110.4,0.0,
9150.4,0.0,196.8,0.0,5110.56,0.0,
9150.4,0.0,196.8,0.0,5111.04,0.0,
9151.2,0.0,196.8,0.0,5111.36,0.0,
9152.0,0.0,196.8,0.0,5111.52,0.0,
9152.8,0.0,196.8,0.0,5112.0,0.0,
9153.6,0.0,196.8,0.0,5112.48,0.0,
9154.4,0.0,196.8,0.0,5112.8,0.0,
9155.2,0.0,196.8,0.0,5113.44,0.0,
9156.0,0.0,196.8,0.0,5113.92,0.0,
9156.8,0.0,196.8,0.0,5114.4,0.0,
9157.6,0.0,196.8,0.0,5114.72,0.0,
9157.6,0.0,196.8,0.0,5115.04,0.0,
9158.4,0.0,196.8,0.0,5115.52,0.0,
9159.2,0.0,196.8,0.0,5116.16,0.0,
9160.0,0.0,196.8,0.0,5116.32,0.0,
9160.8,0.0,196.8,0.0,5116.64,0.0,
9161.6,0.0,196.8,0.0,5116.96,0.0,
9162.4,0.0,196.8,0.0,5117.6,0.0,
9163.2,0.0,196.8,0.0,5117.92,0.0,
9164.0,0.0,196.96,0.0,5118.4,0.0,
9164.8,0.0,197.12,0.0,5119.04,0.0,
9164.8,0.0,197.12,0.0,5119.68,0.0,
9165.6,0.0,197.12,0.0,5120.32,0.0,
9166.4,0.0,197.12,0.0,5120.48,0.0,
9167.2,0.0,197.12,0.0,5120.96,0.0,
9168.0,0.0,197.12,0.0,5121.44,0.0,
9168.8,0.0,197.12,0.0,5121.76,0.0,
9169.6,0.0,197.12,0.0,5122.24,0.0,
9170.4,0.0,197.12,0.0,5123.04,0.0,
9171.2,0.0,197.12,0.0,5123.52,0.0,
9172.0,0.0,197.12,0.0,5124.0,0.0,
9172.0,0.0,197.12,0.0,5124.32,0.0,
9172.8,0.0,197.12,0.0,5124.64,0.0,
9173.6,0.0,197.12,0.0,5124.8,0.0,
9174.4,0.0,197.12,0.0,5124.96,0.0,
9175.2,0.0,197.12,0.0,5125.44,0.0,
9176.0,0.0,197.12,0.0,5125.76,0.0,
9176.8,0.0,197.12,0.0,5126.4,0.0,
9177.6,0.0,197.12,0.0,5126.88,0.0,
9178.4,0.0,197.12,0.0,5127.36,0.0,
9179.2,0.0,197.12,0.0,5128.0,0.0,
9179.2,0.0,197.12,0.0,5128.16,0.0,
9180.0,0.0,197.12,0.0,5128.48,0.0,
9180.8,0.0,197.12,0.0,5129.12,0.0,
9181.6,0.0,197.12,0.0,5129.28,0.0,
9182.4,0.0,197.12,0.0,5129.44,0.0,
9183.2,0.0,197.12,0.0,5129.92,0.0,
9184.0,0.0,197.12,0.0,5130.4,0.0,
9184.8,0.0,197.12,0.0,5130.72,0.0,
9185.6,0.0,197.12,0.0,5131.04,0.0,
9186.4,0.0,197.12,0.0,5131.52,0.0,
9186.4,0.0,197.12,0.0,5132.32,0.0,
9187.2,0.0,197.12,0.0,5132.32,0.0,
9188.0,0.0,197.12,0.0,5132.96,0.0,
9188.8,0.0,197.12,0.0,5133.44,0.0,
9189.6,0.0,197.12,0.0,5133.92,0.0,
9190.4,0.0,197.12,0.0,5134.56,0.0,
9191.2,0.0,197.12,0.0,5135.04,0.0,
9192.0,0.0,197.12,0.0,5135.52,0.0,
9192.8,0.0,197.12,0.0,5135.84,0.0,
9193.6,0.0,197.12,0.0,5136.32,0.0,
9193.6,0.0,197.12,0.0,5136.96,0.0,
9194.4,0.0,197.12,0.0,5137.6,0.0,
9195.2,0.0,197.12,0.0,5137.92,0.0,
9196.0,0.0,197.12,0.0,5137.92,0.0,
9196.8,0.0,197.12,0.0,5138.4,0.0,
9197.6,0.0,197.12,0.0,5138.88,0.0,
9198.4,0.0,197.12,0.0,5139.36,0.0,
9199.2,0.0,197.12,0.0,5139.68,0.0,
9200.0,0.0,197.12,0.0,5139.84,0.0,
9200.8,0.0,197.12,0.0,5140.0,0.0,
9200.8,0.0,197.12,0.0,5140.48,0.0,
9201.6,0.0,197.12,0.0,5140.96,0.0,
9202.4,0.0,197.12,0.0,5141.12,0.0,
9203.2,0.0,197.12,0.0,5141.28,0.0,
9204.0,0.0,197.12,0.0,5141.92,0.0,
9204.8,0.0,197.12,0.0,5142.24,0.0,
9205.6,0.0,197.12,0.0,5142.24,0.0,
9206.4,0.0,197.12,0.0,5142.56,0.0,
9207.2,0.0,197.12,0.0,5142.72,0.0,
9208.0,0.0,197.12,0.0,5142.88,0.0,
9208.0,0.0,197.12,0.0,5143.52,0.0,
9208.8,0.0,197.12,0.0,5143.68,0.0,
9209.6,0.0,197.12,0.0,5144.16,0.0,
9210.4,0.0,197.12,0.0,5144.48,0.0,
9211.2,0.0,197.12,0.0,5145.12,0.0,
9212.0,0.0,197.12,0.0,5145.44,0.0,
9212.8,0.0,197.12,0.0,5145.76,0.0,
9213.6,0.0,197.12,0.0,5146.24,0.0,
9214.4,0.0,197.28,0.0,5146.4,0.0,
9215.2,0.0,197.28,0.0,5146.4,0.0,
9215.2,0.0,197.28,0.0,5147.04,0.0,
9216.0,0.0,197.28,0.0,5147.36,0.0,
9216.8,0.0,197.28,0.0,5147.68,0.0,
9217.6,0.0,197.28,0.0,5148.32,0.0,
9218.4,0.0,197.28,0.0,5148.48,0.0,
9219.2,0.0,197.28,0.0,5148.8,0.0,
9220.0,0.0,197.28,0.0,5149.12,0.0,
9220.8,0.0,197.28,0.0,5149.44,0.0,
9221.6,0.0,197.28,0.0,5149.76,0.0,
9222.4,0.0,197.28,0.0,5150.24,0.0,
9222.4,0.0,197.28,0.0,5150.72,0.0,
9223.2,0.0,197.28,0.0,5151.2,0.0,
9224.0,0.0,197.28,0.0,5151.68,0.0,
9224.8,0.0,197.28,0.0,5152.0,0.0,
9225.6,0.0,197.28,0.0,5152.32,0.0,
9226.4,0.0,197.28,0.0,5152.48,0.0,
9227.2,0.0,197.28,0.0,5152.96,0.0,
9228.0,0.0,197.28,0.0,5152.96,0.0,
9228.8,0.0,197.28,0.0,5153.28,0.0,
9229.6,0.0,197.28,0.0,5153.44,0.0,
9229.6,0.0,197.28,0.0,5153.6,0.0,
9230.4,0.0,197.28,0.0,5153.92,0.0,
9231.2,0.0,197.28,0.0,5154.24,0.0,
9232.0,0.0,197.28,0.0,5154.72,0.0,
9232.8,0.0,197.28,0.0,5155.2,0.0,
9233.6,0.0,197.28,0.0,5155.52,0.0,
9234.4,0.0,197.28,0.0,5156.16,0.0,
9235.2,0.0,197.28,0.0,5156.48,0.0,
9236.0,0.0,197.28,0.0,5157.28,0.0,
9236.8,0.0,197.28,0.0,5157.6,0.0,
9236.8,0.0,197.28,0.0,5158.24,0.0,
9237.6,0.0,197.28,0.0,5158.4,0.0,
9238.4,0.0,197.28,0.0,5158.72,0.0,
9239.2,0.0,197.28,0.0,5159.2,0.0,
9240.0,0.0,197.28,0.0,5159.52,0.0,
9240.8,0.0,197.28,0.0,5159.68,0.0,
9241.6,0.0,197.28,0.0,5160.32,0.0,
9242.4,0.0,197.28,0.0,5160.8,0.0,
9243.2,0.0,197.28,0.0,5161.28,0.0,
9244.0,0.0,197.28,0.0,5161.44,0.0,
9244.0,0.0,197.28,0.0,5161.76,0.0,
9244.8,0.0,197.28,0.0,5161.92,0.0,
9245.6,0.0,197.28,0.0,5162.08,0.0,
9246.4,0.0,197.28,0.0,5162.08,0.0,
9247.2,0.0,197.28,0.0,5162.56,0.0,
9248.0,0.0,197.28,0.0,5162.88,0.0,
9248.8,0.0,197.28,0.0,5162.88,0.0,
9249.6,0.0,197.28,0.0,5163.04,0.0,
9250.4,0.0,197.28,0.0,5163.36,0.0,
9251.2,0.0,197.28,0.0,5163.84,0.0,
9251.2,0.0,197.28,0.0,5164.16,0.0,
9252.0,0.0,197.28,0.0,5164.48,0.0,
9252.8,0.0,197.28,0.0,5164.8,0.0,
9253.6,0.0,197.28,0.0,5165.28,0.0,
9254.4,0.0,197.44,0.0,5165.76,0.0,
9255.2,0.0,197.6,0.0,5166.24,0.0,
9256.0,0.0,197.6,0.0,5166.72,0.0,
9256.8,0.0,197.6,0.0,5167.52,0.0,
9257.6,0.0,197.6,0.0,5167.84,0.0,
9258.4,0.0,197.6,0.0,5168.16,0.0,
9258.4,0.0,197.6,0.0,5168.32,0.0,
9259.2,0.0,197.6,0.0,5168.48,0.0,
9260.0,0.0,197.6,0.0,5168.96,0.0,
9260.8,0.0,197.6,0.0,5169.44,0.0,
9261.6,0.0,197.6,0.0,5169.76,0.0,
9262.4,0.0,197.6,0.0,5170.08,0.0,
9263.2,0.0,197.6,0.0,5170.4,0.0,
9264.0,0.0,197.6,0.0,5170.72,0.0,
9264.8,0.0,197.6,0.0,5170.88,0.0,
9265.6,0.0,197.6,0.0,5171.2,0.0,
9265.6,0.0,197.6,0.0,5171.52,0.0,
9266.4,0.0,197.6,0.0,5172.16,0.0,
9267.2,0.0,197.6,0.0,5172.64,0.0,
9268.0,0.0,197.6,0.0,5173.28,0.0,
9268.8,0.0,197.6,0.0,5173.92,0.0,
9269.6,0.0,197.6,0.0,5174.24,0.0,
9270.4,0.0,197.6,0.0,5174.56,0.0,
9271.2,0.0,197.6,0.0,5174.56,0.0,
9272.0,0.0,197.6,0.0,5175.04,0.0,
9272.8,0.0,197.6,0.0,5175.52,0.0,
9272.8,0.0,197.6,0.0,5176.32,0.0,
9273.6,0.0,197.6,0.0,5176.64,0.0,
9274.4,0.0,197.6,0.0,5176.96,0.0,
9275.2,0.0,197.6,0.0,5177.12,0.0,
9276.0,0.0,197.6,0.0,5177.28,0.0,
9276.8,0.0,197.6,0.0,5177.76,0.0,
9277.6,0.0,197.6,0.0,5178.56,0.0,
9278.4,0.0,197.6,0.0,5178.56,0.0,
9279.2,0.0,197.6,0.0,5179.2,0.0,
9280.0,0.0,197.6,0.0,5179.36,0.0,
9280.0,0.0,197.6,0.0,5179.84,0.0,
9280.8,0.0,197.6,0.0,5180.0,0.0,
9281.6,0.0,197.6,0.0,5180.48,0.0,
9282.4,0.0,197.6,0.0,5181.28,0.0,
9283.2,0.0,197.6,0.0,5181.76,0.0,
9284.0,0.0,197.6,0.0,5182.56,0.0,
9284.8,0.0,197.6,0.0,5183.04,0.0,
9285.6,0.0,197.6,0.0,5183.52,0.0,
9286.4,0.0,197.6,0.0,5184.16,0.0,
9287.2,0.0,197.6,0.0,5184.64,0.0,
9287.2,0.0,197.6,0.0,5184.8,0.0,
9288.0,0.0,197.6,0.0,5185.28,0.0,
9288.8,0.0,197.6,0.0,5185.6,0.0,
9289.6,0.0,197.6,0.0,5186.24,0.0,
9290.4,0.0,197.6,0.0,5186.4,0.0,
9291.2,0.0,197.6,0.0,5186.72,0.0,
9292.0,0.0,197.6,0.0,5187.36,0.0,
9292.8,0.0,197.6,0.0,5187.68,0.0,
9293.6,0.0,197.6,0.0,5188.16,0.0,
9294.4,0.0,197.6,0.0,5188.48,0.0,
9294.4,0.0,197.6,0.0,5188.8,0.0,
9295.2,0.0,197.6,0.0,5189.12,0.0,
9296.0,0.0,197.6,0.0,5189.44,0.0,
9296.8,0.0,197.6,0.0,5190.08,0.0,
9297.6,0.0,197.6,0.0,5190.56,0.0,
9298.4,0.0,197.76,0.0,5190.88,0.0,
9299.2,0.0,197.76,0.0,5191.04,0.0,
9300.0,0.0,197.76,0.0,5191.52,0.0,
9300.8,0.0,197.76,0.0,5191.84,0.0,
9301.6,0.0,197.76,0.0,5192.16,0.0,
9301.6,0.0,197.76,0.0,5192.48,0.0,
9302.4,0.0,197.76,0.0,5192.8,0.0,
9303.2,0.0,197.76,0.0,5192.96,0.0,
9304.0,0.0,197.76,0.0,5193.6,0.0,
9304.8,0.0,197.76,0.0,5193.92,0.0,
9305.6,0.0,197.76,0.0,5194.4,0.0,
9306.4,0.0,197.76,0.0,5194.56,0.0,
9307.2,0.0,197.76,0.0,5194.72,0.0,
9308.0,0.0,197.76,0.0,5194.72,0.0,
9308.8,0.0,197.76,0.0,5195.2,0.0,
9308.8,0.0,197.76,0.0,5195.36,0.0,
9309.6,0.0,197.76,0.0,5195.68,0.0,
9310.4,0.0,197.76,0.0,5196.16,0.0,
9311.2,0.0,197.76,0.0,5196.48,0.0,
9312.0,0.0,197.76,0.0,5197.12,0.0,
9312.8,0.0,197.76,0.0,5197.44,0.0,
9313.6,0.0,197.76,0.0,5197.76,0.0,
9314.4,0.0,197.76,0.0,5198.24,0.0,
9315.2,0.0,197.76,0.0,5198.56,0.0,
9316.0,0.0,197.76,0.0,5199.04,0.0,
9316.0,0.0,197.76,0.0,5199.36,0.0,
9316.8,0.0,197.76,0.0,5199.52,0.0,
9317.6,0.0,197.76,0.0,5200.32,0.0,
9318.4,0.0,197.76,0.0,5200.8,0.0,
9319.2,0.0,197.76,0.0,5200.96,0.0,
9320.0,0.0,197.76,0.0,5201.12,0.0,
9320.8,0.0,197.76,0.0,5201.28,0.0,
9321.6,0.0,197.76,0.0,5201.44,0.0,
9322.4,0.0,197.76,0.0,5201.92,0.0,
9323.2,0.0,197.76,0.0,5202.08,0.0,
9323.2,0.0,197.76,0.0,5202.72,0.0,
9324.0,0.0,197.76,0.0,5203.2,0.0,
9324.8,0.0,197.76,0.0,5203.52,0.0,
9325.6,0.0,197.76,0.0,5203.84,0.0,
9326.4,0.0,197.76,0.0,5204.16,0.0,
9327.2,0.0,197.76,0.0,5204.32,0.0,
9328.0,0.0,197.76,0.0,5204.64,0.0,
9328.8,0.0,197.76,0.0,5204.96,0.0,
9329.6,0.0,197.76,0.0,5205.28,0.0,
9330.4,0.0,197.76,0.0,5205.6,0.0,
9330.4,0.0,197.76,0.0,5205.92,0.0,
9331.2,0.0,197.76,0.0,5206.24,0.0,
9332.0,0.0,197.76,0.0,5206.56,0.0,
9332.8,0.0,197.76,0.0,5206.72,0.0,
9333.6,0.0,197.76,0.0,5207.04,0.0,
9334.4,0.0,197.76,0.0,5207.68,0.0,
9335.2,0.0,197.76,0.0,5208.16,0.0,
9336.0,0.0,197.76,0.0,5208.48,0.0,
9336.8,0.0,197.76,0.0,5208.8,0.0,
9337.6,0.0,197.76,0.0,5209.28,0.0,
9337.6,0.0,197.76,0.0,5209.76,0.0,
9338.4,0.0,197.76,0.0,5210.56,0.0,
9339.2,0.0,197.76,0.0,5210.72,0.0,
9340.0,0.0,197.92,0.0,5211.2,0.0,
9340.8,0.0,198.08,0.0,5211.36,0.0,
9341.6,0.0,198.24,0.0,5211.52,0.0,
9342.4,0.0,198.24,0.0,5212.0,0.0,
9343.2,0.0,198.24,0.0,5212.48,0.0,
9344.0,0.0,198.24,0.0,5213.12,0.0,
9344.8,0.0,198.24,0.0,5213.44,0.0,
9344.8,0.0,198.24,0.0,5213.92,0.0,
9345.6,0.0,198.24,0.0,5214.56,0.0,
9346.4,0.0,198.24,0.0,5215.04,0.0,
9347.2,0.0,198.24,0.0,5215.68,0.0,
9348.0,0.0,198.24,0.0,5216.0,0.0,
9348.8,0.0,198.24,0.0,5216.16,0.0,
9349.6,0.0,198.24,0.0,5216.48,0.0,
9350.4,0.0,198.24,0.0,5216.96,0.0,
9351.2,0.0,198.24,0.0,5217.76,0.0,
9352.0,0.0,198.24,0.0,5218.24,0.0,
9352.0,0.0,198.24,0.0,5218.88,0.0,
9352.8,0.0,198.24,0.0,5219.52,0.0,
9353.6,0.0,198.24,0.0,5220.16,0.0,
9354.4,0.0,198.24,0.0,5220.64,0.0,
9355.2,0.0,198.24,0.0,5220.96,0.0,
9356.0,0.0,198.24,0.0,5221.28,0.0,
9356.8,0.0,198.24,0.0,5221.28,0.0,
9357.6,0.0,198.24,0.0,5221.6,0.0,
9358.4,0.0,198.24,0.0,5222.24,0.0,
9359.2,0.0,198.24,0.0,5222.88,0.0,
9359.2,0.0,198.24,0.0,5223.2,0.0,
9360.0,0.0,198.24,0.0,5223.68,0.0,
9360.8,0.0,198.24,0.0,5224.16,0.0,
9361.6,0.0,198.24,0.0,5224.64,0.0,
9362.4,0.0,198.24,0.0,5225.12,0.0,
9363.2,0.0,198.24,0.0,5225.76,0.0,
9364.0,0.0,198.24,0.0,5226.24,0.0,
9364.8,0.0,198.24,0.0,5226.56,0.0,
9365.6,0.0,198.24,0.0,5226.72,0.0,
9366.4,0.0,198.24,0.0,5227.36,0.0,
9366.4,0.0,198.24,0.0,5228.0,0.0,
9367.2,0.0,198.24,0.0,5228.16,0.0,
9368.0,0.0,198.24,0.0,5228.48,0.0,
9368.8,0.0,198.24,0.0,5228.96,0.0,
9369.6,0.0,198.24,0.0,5228.96,0.0,
9370.4,0.0,198.24,0.0,5229.28,0.0,
9371.2,0.0,198.24,0.0,5229.44,0.0,
9372.0,0.0,198.24,0.0,5229.92,0.0,
9372.8,0.0,198.24,0.0,5230.4,0.0,
9373.6,0.0,198.24,0.0,5230.56,0.0,
9373.6,0.0,198.24,0.0,5230.72,0.0,
9374.4,0.0,198.24,0.0,5231.04,0.0,
9375.2,0.0,198.24,0.0,5231.36,0.0,
9376.0,0.0,198.24,0.0,5232.0,0.0,
9376.8,0.0,198.24,0.0,5232.48,0.0,
9377.6,0.0,198.24,0.0,5232.8,0.0,
9378.4,0.0,198.24,0.0,5233.28,0.0,
9379.2,0.0,198.24,0.0,5233.76,0.0,
9380.0,0.0,198.24,0.0,5234.4,0.0,
9380.8,0.0,198.24,0.0,5234.72,0.0,
9380.8,0.0,198.24,0.0,5235.04,0.0,
9381.6,0.0,198.24,0.0,5235.68,0.0,
9382.4,0.0,198.24,0.0,5236.32,0.0,
9383.2,0.0,198.24,0.0,5236.64,0.0,
9384.0,0.0,198.24,0.0,5236.96,0.0,
9384.8,0.0,198.24,0.0,5237.28,0.0,
9385.6,0.0,198.24,0.0,5237.6,0.0,
9386.4,0.0,198.4,0.0,5238.08,0.0,
9387.2,0.0,198.4,0.0,5238.56,0.0,
9388.0,0.0,198.4,0.0,5238.88,0.0,
9388.0,0.0,198.4,0.0,5239.36,0.0,
9388.8,0.0,198.4,0.0,5239.52,0.0,
9389.6,0.0,198.4,0.0,5240.0,0.0,
9390.4,0.0,198.4,0.0,5240.48,0.0,
9391.2,0.0,198.4,0.0,5241.28,0.0,
9392.0,0.0,198.4,0.0,5241.76,0.0,
9392.8,0.0,198.4,0.0,5242.4,0.0,
9393.6,0.0,198.4,0.0,5242.88,0.0,
9394.4,0.0,198.4,0.0,5243.52,0.0,
9395.2,0.0,198.4,0.0,5244.16,0.0,
9395.2,0.0,198.4,0.0,5244.64,0.0,
9396.0,0.0,198.4,0.0,5244.96,0.0,
9396.8,0.0,198.4,0.0,5245.12,0.0,
9397.6,0.0,198.4,0.0,5245.44,0.0,
9398.4,0.0,198.4,0.0,5245.92,0.0,
9399.2,0.0,198.4,0.0,5246.4,0.0,
9400.0,0.0,198.4,0.0,5247.04,0.0,
9400.8,0.0,198.4,0.0,5247.2,0.0,
9401.6,0.0,198.4,0.0,5247.84,0.0,
9402.4,0.0,198.4,0.0,5248.48,0.0,
9402.4,0.0,198.4,0.0,5248.8,0.0,
9403.2,0.0,198.4,0.0,5249.28,0.0,
9404.0,0.0,198.4,0.0,5249.6,0.0,
9404.8,0.0,198.4,0.0,5250.08,0.0,
9405.6,0.0,198.4,0.0,5250.4,0.0,
9406.4,0.0,198.4,0.0,5250.88,0.0,
9407.2,0.0,198.4,0.0,5251.36,0.0,
9408.0,0.0,198.4,0.0,5251.68,0.0,
9408.8,0.0,198.4,0.0,5251.84,0.0,
9409.6,0.0,198.4,0.0,5252.32,0.0,
9409.6,0.0,198.4,0.0,5252.64,0.0,
9410.4,0.0,198.4,0.0,5252.8,0.0,
9411.2,0.0,198.4,0.0,5253.12,0.0,
9412.0,0.0,198.4,0.0,5253.44,0.0,
9412.8,0.0,198.4,0.0,5253.76,0.0,
9413.6,0.0,198.4,0.0,5254.24,0.0,
